id,name,age,salary,hire_date,department,bonus,address,phone,email,address_length,salary_category
995,Name_450,56.0,70000.0,2016-04-07,HR,1794.0,"Street 87, City 37",8084727842.0,email_49@example.com,18,medium
996,Name_10,65.0,70000.0,2019-04-20,HR,7275.0,"Street 67, City 10",7415092461.0,email_791@example.com,18,medium
997,Name_824,58.0,70000.0,2016-05-05,HR,6910.0,"Street 2, City 17",3007382708.0,email_540@example.com,17,medium
998,Name_798,38.0,50000.0,2019-07-19,Finance,1642.0,"Street 56, City 34",6649618308.0,email_469@example.com,18,low
999,Name_242,48.0,60000.0,2016-02-28,Marketing,4514.0,"Street 70, City 38",5204826595.0,email_136@example.com,18,medium
1000,Name_251,39.0,60000.0,2025-03-20,Marketing,7430.0,,,,3,medium
1001,Name_877,59.0,70000.0,2017-05-25,Marketing,,,,,3,medium
1002,Name_5,27.0,50000.0,2024-06-26,HR,,"Street 38, City 48",8717965228.0,email_771@example.com,18,low
1003,Name_119,27.0,60000.0,,HR,,"Street 46, City 15",4409353712.0,email_279@example.com,18,medium
1004,Name_801,48.0,60000.0,2016-07-07,IT,8799.0,"Street 88, City 27",4203152883.0,email_957@example.com,18,medium
1005,Name_374,46.0,60000.0,2019-02-25,Finance,9429.0,"Street 87, City 50",6370453348.0,email_189@example.com,18,medium
1006,Name_65,33.0,70000.0,2021-07-27,Marketing,9255.0,"Street 99, City 41",1133380830.0,email_785@example.com,18,medium
1007,Name_146,48.0,70000.0,2016-01-19,Finance,,"Street 38, City 7",3209275689.0,email_199@example.com,17,medium
1008,Name_224,34.0,70000.0,2022-08-07,Marketing,8506.0,"Street 73, City 15",4390935042.0,email_32@example.com,18,medium
1009,Name_239,47.0,60000.0,2022-08-08,HR,2846.0,"Street 13, City 32",2529605820.0,email_464@example.com,18,medium
1010,Name_177,43.0,50000.0,,HR,6112.0,"Street 66, City 15",7068113493.0,email_999@example.com,18,low
1011,Name_779,70.0,60000.0,2018-11-04,Marketing,,"Street 9, City 21",9643943141.0,email_618@example.com,17,medium
1012,Name_853,78.0,60000.0,2017-07-20,Unknown,2445.0,"Street 61, City 14",8862781709.0,email_220@example.com,18,medium
1013,Name_282,63.0,60000.0,2018-01-30,HR,8964.0,"Street 11, City 49",7236775821.0,email_434@example.com,18,medium
1014,Name_63,36.0,70000.0,2025-11-30,IT,6900.0,"Street 15, City 26",1985457550.0,email_158@example.com,18,medium
1015,Name_217,70.0,60000.0,,HR,9479.0,"Street 90, City 36",1892274116.0,email_971@example.com,18,medium
1016,Name_854,48.0,60000.0,2019-11-21,IT,8209.0,"Street 83, City 39",8639268814.0,email_658@example.com,18,medium
1017,Name_827,34.0,70000.0,2018-04-03,Finance,2713.0,"Street 71, City 35",4381307544.0,email_546@example.com,18,medium
1018,Name_795,63.0,50000.0,2023-04-02,HR,,"Street 41, City 49",8348282679.0,email_756@example.com,18,low
1019,Name_689,57.0,70000.0,2018-04-24,HR,2829.0,"Street 36, City 37",6094222084.0,email_160@example.com,18,medium
1020,Name_461,38.0,60000.0,2021-08-26,Finance,8810.0,"Street 1, City 44",7621392295.0,email_736@example.com,17,medium
1021,Name_929,70.0,60000.0,2024-07-31,IT,,"Street 20, City 44",1383987567.0,email_794@example.com,18,medium
1022,Name_610,58.0,50000.0,2016-12-07,Unknown,1184.0,,,,3,low
1023,Name_105,57.0,60000.0,2016-01-13,IT,8151.0,"Street 36, City 50",5639525404.0,email_852@example.com,18,medium
1024,Name_99,62.0,50000.0,2022-07-19,Marketing,8930.0,"Street 5, City 6",3341882651.0,email_410@example.com,16,low
1025,Name_511,66.0,50000.0,2025-11-02,Marketing,1491.0,"Street 75, City 5",5863538439.0,email_69@example.com,17,low
1026,Name_385,36.0,60000.0,2022-08-26,Marketing,2736.0,"Street 21, City 41",7278196480.0,email_58@example.com,18,medium
1027,Name_405,77.0,60000.0,2023-11-07,Finance,,"Street 68, City 2",5171862805.0,email_493@example.com,17,medium
1028,Name_823,24.0,60000.0,2019-11-15,IT,8083.0,"Street 76, City 4",3530043414.0,email_297@example.com,17,medium
1029,Name_518,34.0,60000.0,2021-02-28,HR,7850.0,"Street 91, City 31",2717124270.0,email_314@example.com,18,medium
1030,Name_476,18.0,50000.0,2025-09-17,Marketing,4215.0,"Street 95, City 15",8930839238.0,email_25@example.com,18,low
1031,Name_977,54.0,50000.0,2021-05-12,IT,7066.0,"Street 43, City 3",3636064672.0,email_189@example.com,17,low
1032,Name_709,74.0,60000.0,2022-07-24,HR,7103.0,"Street 46, City 29",1193554154.0,email_992@example.com,18,medium
1033,Name_863,48.0,60000.0,2020-09-11,IT,3356.0,,,,3,medium
1034,Name_645,43.0,60000.0,2024-12-11,Finance,2286.0,"Street 63, City 21",8093442233.0,email_719@example.com,18,medium
1035,Name_870,19.0,60000.0,2019-10-24,Marketing,9068.0,"Street 16, City 24",9334032890.0,email_495@example.com,18,medium
1036,Name_771,76.0,60000.0,2016-05-05,Unknown,1906.0,"Street 19, City 14",1886279143.0,email_787@example.com,18,medium
1037,Name_437,49.0,60000.0,2025-06-11,Marketing,7583.0,"Street 17, City 25",8953364918.0,email_799@example.com,18,medium
1038,Name_23,74.0,70000.0,2017-07-27,Marketing,1573.0,"Street 91, City 42",4594760229.0,email_936@example.com,18,medium
1039,Name_997,65.0,60000.0,2018-12-25,Finance,,"Street 90, City 18",3100143218.0,email_461@example.com,18,medium
1040,Name_565,71.0,50000.0,2016-09-11,HR,5129.0,"Street 13, City 34",3446733344.0,email_25@example.com,18,low
1041,Name_677,22.0,50000.0,2018-09-15,Marketing,8024.0,"Street 13, City 32",2880818148.0,email_460@example.com,18,low
1042,Name_714,54.0,60000.0,2016-06-20,HR,,,,,3,medium
1043,Name_458,48.0,60000.0,2018-01-12,HR,3317.0,"Street 77, City 31",8518918025.0,email_694@example.com,18,medium
1044,Name_83,48.0,60000.0,2022-07-11,Finance,6637.0,"Street 23, City 44",9211073410.0,email_334@example.com,18,medium
1045,Name_145,52.0,60000.0,2016-07-23,Marketing,3981.0,"Street 42, City 49",2953195918.0,email_234@example.com,18,medium
1046,Name_85,47.0,60000.0,,Finance,4573.0,"Street 25, City 4",1553508033.0,email_980@example.com,17,medium
1047,Name_78,65.0,60000.0,2016-11-29,Finance,8209.0,,,,3,medium
1048,Name_457,23.0,60000.0,,Unknown,4348.0,"Street 19, City 39",9548456745.0,email_517@example.com,18,medium
1049,Name_878,32.0,60000.0,2020-11-11,Finance,5842.0,"Street 42, City 47",9427712922.0,email_945@example.com,18,medium
1050,Name_1,32.0,60000.0,2019-09-19,Unknown,,"Street 89, City 21",1182123994.0,email_550@example.com,18,medium
1051,Name_51,78.0,60000.0,,HR,1319.0,"Street 32, City 44",2230240681.0,email_650@example.com,18,medium
1052,Name_685,33.0,60000.0,2020-11-18,HR,3358.0,,,,3,medium
1053,Name_717,37.0,60000.0,2017-06-22,IT,1543.0,"Street 38, City 17",1626135009.0,email_773@example.com,18,medium
1054,Name_772,30.0,50000.0,2017-03-23,IT,3228.0,"Street 63, City 7",3912806687.0,email_559@example.com,17,low
1055,Name_446,61.0,50000.0,2018-04-11,HR,8687.0,"Street 88, City 32",8446847873.0,email_56@example.com,18,low
1056,Name_449,59.0,50000.0,2024-06-02,Marketing,6091.0,"Street 11, City 17",9061948137.0,email_481@example.com,18,low
1057,Name_881,63.0,50000.0,2020-03-19,IT,,"Street 4, City 16",8401846888.0,email_667@example.com,17,low
1058,Name_488,48.0,50000.0,,Finance,5902.0,"Street 33, City 30",9317592133.0,email_942@example.com,18,low
1059,Name_800,51.0,50000.0,,IT,2550.0,,,,3,low
1060,Name_34,46.0,60000.0,2018-03-19,HR,9946.0,"Street 76, City 31",5482559502.0,email_812@example.com,18,medium
1061,Name_348,20.0,70000.0,2024-06-16,Marketing,5496.0,"Street 21, City 10",4690489135.0,email_483@example.com,18,medium
1062,Name_95,26.0,60000.0,2024-10-27,HR,4083.0,,,,3,medium
1063,Name_72,28.0,50000.0,,Marketing,7575.0,"Street 49, City 20",4426504544.0,email_105@example.com,18,low
1064,Name_551,28.0,60000.0,2018-11-21,IT,6219.0,"Street 93, City 12",2053682065.0,email_188@example.com,18,medium
1065,Name_154,42.0,70000.0,2018-05-21,Finance,2493.0,"Street 63, City 48",6992669425.0,email_717@example.com,18,medium
1066,Name_250,39.0,60000.0,2018-08-31,Finance,5854.0,"Street 79, City 21",4963753825.0,email_374@example.com,18,medium
1067,Name_674,59.0,50000.0,2020-09-28,HR,9663.0,"Street 56, City 39",9452054779.0,email_983@example.com,18,low
1068,Name_438,75.0,50000.0,,Marketing,5643.0,"Street 72, City 41",3876054007.0,email_55@example.com,18,low
1069,Name_118,63.0,60000.0,2016-07-21,IT,,"Street 18, City 29",2564697048.0,email_954@example.com,18,medium
1070,Name_771,26.0,70000.0,2023-10-02,Marketing,,"Street 84, City 43",7315727984.0,email_262@example.com,18,medium
1071,Name_891,48.0,70000.0,2019-07-24,Marketing,,"Street 84, City 46",4880556409.0,email_487@example.com,18,medium
1072,Name_306,76.0,60000.0,,Marketing,3662.0,"Street 96, City 27",5591676174.0,email_682@example.com,18,medium
1073,Name_268,38.0,60000.0,2024-11-16,IT,7543.0,"Street 86, City 43",8910801138.0,email_668@example.com,18,medium
1074,Name_961,27.0,50000.0,2023-11-03,Marketing,3559.0,"Street 12, City 22",6210956834.0,email_659@example.com,18,low
1075,Name_54,39.0,70000.0,2025-12-10,Finance,,"Street 65, City 16",5533498168.0,email_523@example.com,18,medium
1076,Name_236,46.0,60000.0,2019-11-12,HR,3957.0,"Street 3, City 9",7104407464.0,email_462@example.com,16,medium
1077,Name_389,26.0,60000.0,2019-09-26,Unknown,5547.0,"Street 75, City 49",3666040405.0,email_922@example.com,18,medium
1078,Name_990,48.0,70000.0,2022-08-04,Marketing,5583.0,"Street 38, City 43",2460454270.0,email_927@example.com,18,medium
1079,Name_734,22.0,50000.0,2023-01-12,Finance,6999.0,"Street 95, City 33",6624644680.0,email_741@example.com,18,low
1080,Name_763,57.0,50000.0,2016-04-16,Finance,2682.0,"Street 52, City 19",5767805901.0,email_168@example.com,18,low
1081,Name_825,28.0,60000.0,2025-08-03,HR,8742.0,"Street 21, City 18",8515374769.0,email_590@example.com,18,medium
1082,Name_401,18.0,60000.0,2019-11-26,HR,1111.0,"Street 50, City 42",8021471358.0,email_130@example.com,18,medium
1083,Name_624,70.0,60000.0,2017-11-04,Unknown,8754.0,"Street 31, City 50",9864755477.0,email_149@example.com,18,medium
1084,Name_767,59.0,60000.0,2020-11-09,Unknown,5224.0,,,,3,medium
1085,Name_303,18.0,60000.0,2023-05-16,Unknown,6496.0,"Street 31, City 27",5680491879.0,email_379@example.com,18,medium
1086,Name_919,75.0,60000.0,2022-04-11,IT,9251.0,"Street 36, City 9",1691652658.0,email_665@example.com,17,medium
1087,Name_207,79.0,60000.0,2019-11-19,IT,6498.0,"Street 74, City 46",2147889003.0,email_851@example.com,18,medium
1088,Name_229,71.0,70000.0,2019-05-21,Finance,6117.0,,,,3,medium
1089,Name_853,56.0,70000.0,2016-05-22,HR,7989.0,"Street 48, City 30",7037185475.0,email_489@example.com,18,medium
1090,Name_910,77.0,50000.0,2017-11-19,Marketing,8557.0,"Street 28, City 30",1160735934.0,email_1@example.com,18,low
1091,Name_578,63.0,70000.0,2021-11-16,HR,1679.0,"Street 58, City 28",7071862310.0,email_176@example.com,18,medium
1092,Name_75,22.0,60000.0,2017-07-01,IT,5670.0,"Street 41, City 48",3084258580.0,email_816@example.com,18,medium
1093,Name_435,66.0,70000.0,2022-12-16,Finance,4383.0,"Street 54, City 25",5569539780.0,email_1@example.com,18,medium
1094,Name_103,39.0,60000.0,2018-06-19,Marketing,7603.0,"Street 75, City 4",3840656081.0,email_428@example.com,17,medium
1095,Name_422,43.0,70000.0,2021-11-19,Unknown,7508.0,"Street 65, City 31",5424159864.0,email_214@example.com,18,medium
1096,Name_704,70.0,70000.0,2018-09-06,Unknown,3055.0,"Street 82, City 35",2782354510.0,email_359@example.com,18,medium
1097,Name_764,23.0,60000.0,2022-12-08,IT,2063.0,"Street 41, City 12",3780974444.0,email_307@example.com,18,medium
1098,Name_738,49.0,60000.0,,Finance,4079.0,"Street 5, City 4",1191391401.0,email_373@example.com,16,medium
1099,Name_806,65.0,60000.0,2019-04-16,HR,6306.0,"Street 65, City 23",7335493802.0,email_866@example.com,18,medium
1100,Name_306,28.0,60000.0,2019-02-02,IT,,"Street 16, City 8",5996525615.0,email_40@example.com,17,medium
1101,Name_98,27.0,60000.0,2020-06-20,HR,9921.0,,,,3,medium
1102,Name_850,64.0,50000.0,,Marketing,4532.0,"Street 28, City 19",2761986165.0,email_998@example.com,18,low
1103,Name_798,48.0,70000.0,,HR,3525.0,"Street 16, City 17",3750221685.0,email_448@example.com,18,medium
1104,Name_335,72.0,60000.0,2016-09-09,Marketing,5681.0,"Street 52, City 7",8496892949.0,email_193@example.com,17,medium
1105,Name_859,51.0,60000.0,2024-01-15,Finance,4561.0,"Street 54, City 47",5733272027.0,email_610@example.com,18,medium
1106,Name_435,48.0,60000.0,2018-08-31,IT,8466.0,,,,3,medium
1107,Name_447,29.0,60000.0,2023-06-28,HR,8762.0,,,,3,medium
1108,Name_994,68.0,70000.0,2016-05-27,Finance,9218.0,"Street 63, City 50",7415010048.0,email_196@example.com,18,medium
1109,Name_308,61.0,60000.0,2018-08-15,Finance,7895.0,"Street 71, City 12",5382671544.0,email_210@example.com,18,medium
1110,Name_249,33.0,60000.0,2024-09-24,HR,4622.0,"Street 10, City 40",6281783015.0,email_556@example.com,18,medium
1111,Name_166,55.0,50000.0,2020-04-28,Unknown,7967.0,"Street 84, City 41",3095250670.0,email_138@example.com,18,low
1112,Name_481,20.0,50000.0,2016-06-22,Unknown,1726.0,,,,3,low
1113,Name_984,19.0,70000.0,2022-10-07,Marketing,2175.0,"Street 78, City 39",5678178661.0,email_902@example.com,18,medium
1114,Name_335,69.0,60000.0,2024-01-23,Finance,6000.0,"Street 81, City 35",1078353451.0,email_712@example.com,18,medium
1115,Name_542,22.0,60000.0,2017-10-23,IT,3861.0,"Street 29, City 32",2677180006.0,email_611@example.com,18,medium
1116,Name_759,28.0,50000.0,2024-12-20,IT,4320.0,,,,3,low
1117,Name_106,75.0,60000.0,2018-12-01,Finance,7515.0,,,,3,medium
1118,Name_563,42.0,60000.0,2024-03-11,Unknown,6579.0,"Street 43, City 27",5018779241.0,email_629@example.com,18,medium
1119,Name_81,52.0,70000.0,2024-03-26,Finance,,"Street 84, City 26",1731780368.0,email_972@example.com,18,medium
1120,Name_133,52.0,60000.0,2021-12-02,Marketing,6052.0,"Street 60, City 22",5517967737.0,email_30@example.com,18,medium
1121,Name_797,39.0,70000.0,2021-06-02,Finance,9628.0,,,,3,medium
1122,Name_900,54.0,60000.0,2019-10-10,HR,9638.0,"Street 74, City 46",7827971742.0,email_823@example.com,18,medium
1123,Name_138,39.0,50000.0,2018-04-08,Unknown,5103.0,"Street 95, City 45",9955811450.0,email_138@example.com,18,low
1124,Name_184,72.0,60000.0,2023-07-25,HR,,"Street 97, City 38",9926714422.0,email_719@example.com,18,medium
1125,Name_401,28.0,60000.0,2022-02-20,HR,,"Street 6, City 22",4097714321.0,email_291@example.com,17,medium
1126,Name_330,49.0,60000.0,,Finance,1877.0,"Street 10, City 31",5908840391.0,email_810@example.com,18,medium
1127,Name_785,52.0,50000.0,2025-06-30,Finance,9306.0,"Street 5, City 3",8293918357.0,email_305@example.com,16,low
1128,Name_508,48.0,70000.0,,IT,5948.0,"Street 22, City 25",2073800764.0,email_290@example.com,18,medium
1129,Name_852,62.0,50000.0,2025-10-26,HR,4507.0,,,,3,low
1130,Name_984,70.0,60000.0,2024-04-16,Finance,4637.0,"Street 28, City 33",2343606067.0,email_852@example.com,18,medium
1131,Name_69,25.0,60000.0,2025-07-29,IT,7287.0,"Street 37, City 26",3790656678.0,email_281@example.com,18,medium
1132,Name_546,37.0,50000.0,2022-09-26,HR,4782.0,"Street 14, City 46",9077888393.0,email_494@example.com,18,low
1133,Name_774,59.0,60000.0,2020-03-25,IT,1612.0,"Street 2, City 6",2796516737.0,email_300@example.com,16,medium
1134,Name_53,51.0,60000.0,2018-12-27,Unknown,3853.0,"Street 20, City 28",6367290842.0,email_778@example.com,18,medium
1135,Name_450,21.0,60000.0,2016-04-12,Marketing,6550.0,"Street 9, City 22",4753342688.0,email_603@example.com,17,medium
1136,Name_205,35.0,50000.0,2018-02-07,HR,1827.0,"Street 57, City 43",2222941093.0,email_376@example.com,18,low
1137,Name_126,68.0,60000.0,2025-12-11,Finance,8516.0,"Street 92, City 44",3677477345.0,email_447@example.com,18,medium
1138,Name_747,21.0,60000.0,2017-05-10,Unknown,8568.0,"Street 36, City 28",2031820260.0,email_697@example.com,18,medium
1139,Name_43,37.0,60000.0,2025-07-05,IT,,,,,3,medium
1140,Name_752,75.0,70000.0,2020-08-15,Marketing,4219.0,"Street 27, City 27",3368077611.0,email_839@example.com,18,medium
1141,Name_971,26.0,70000.0,2024-12-19,HR,,"Street 18, City 4",2841276631.0,email_402@example.com,17,medium
1142,Name_883,33.0,60000.0,2019-12-28,Marketing,3349.0,"Street 40, City 48",8319780259.0,email_495@example.com,18,medium
1143,Name_111,43.0,70000.0,2018-10-31,Unknown,8112.0,"Street 12, City 1",4374943477.0,email_916@example.com,17,medium
1144,Name_761,55.0,50000.0,2017-06-02,Marketing,5373.0,"Street 26, City 12",4040471330.0,email_1@example.com,18,low
1145,Name_663,42.0,70000.0,2021-02-16,HR,6024.0,"Street 85, City 40",1877625573.0,email_858@example.com,18,medium
1146,Name_183,21.0,60000.0,2017-01-23,Unknown,6640.0,,,,3,medium
1147,Name_848,58.0,70000.0,2021-02-06,IT,4618.0,,,,3,medium
1148,Name_95,76.0,60000.0,2018-11-09,HR,9810.0,"Street 6, City 25",1110276070.0,email_289@example.com,17,medium
1149,Name_971,62.0,70000.0,2022-02-08,Marketing,6260.0,"Street 9, City 18",1258728209.0,email_500@example.com,17,medium
1150,Name_374,58.0,60000.0,2022-08-07,HR,4264.0,"Street 93, City 6",6603113637.0,email_225@example.com,17,medium
1151,Name_912,55.0,60000.0,2018-03-12,Unknown,8103.0,"Street 52, City 43",5904664343.0,email_628@example.com,18,medium
1152,Name_520,70.0,70000.0,2024-02-20,Marketing,9357.0,"Street 62, City 1",3607643228.0,email_598@example.com,17,medium
1153,Name_900,36.0,50000.0,2023-06-18,IT,1639.0,"Street 82, City 37",5131109933.0,email_390@example.com,18,low
1154,Name_360,48.0,60000.0,2016-06-27,Finance,5988.0,"Street 41, City 13",2188191865.0,email_737@example.com,18,medium
1155,Name_900,48.0,60000.0,2024-12-06,IT,4714.0,"Street 5, City 6",7255865773.0,email_413@example.com,16,medium
1156,Name_696,32.0,60000.0,2017-01-21,HR,9855.0,"Street 37, City 11",6148008570.0,email_677@example.com,18,medium
1157,Name_281,20.0,60000.0,2020-04-23,Finance,3514.0,"Street 90, City 43",8753870383.0,email_2@example.com,18,medium
1158,Name_195,54.0,60000.0,2025-05-21,Unknown,3329.0,"Street 4, City 7",4749912062.0,email_243@example.com,16,medium
1159,Name_864,70.0,70000.0,2021-12-31,Marketing,,"Street 28, City 17",5885198255.0,email_460@example.com,18,medium
1160,Name_195,67.0,70000.0,2016-01-31,Marketing,2646.0,"Street 84, City 7",2414866646.0,email_88@example.com,17,medium
1161,Name_667,63.0,50000.0,2025-01-27,Unknown,4760.0,"Street 57, City 34",2381029319.0,email_393@example.com,18,low
1162,Name_93,33.0,70000.0,2020-02-07,HR,7514.0,,,,3,medium
1163,Name_672,31.0,60000.0,2023-12-24,IT,3615.0,"Street 80, City 48",5370193777.0,email_112@example.com,18,medium
1164,Name_946,26.0,70000.0,2020-04-21,Finance,5204.0,"Street 61, City 9",9390794220.0,email_238@example.com,17,medium
1165,Name_61,64.0,50000.0,2020-08-21,Unknown,3192.0,"Street 84, City 47",1294411865.0,email_413@example.com,18,low
1166,Name_634,24.0,70000.0,2021-12-15,HR,3207.0,"Street 81, City 49",1758800233.0,email_947@example.com,18,medium
1167,Name_51,31.0,70000.0,2025-06-24,HR,8268.0,,,,3,medium
1168,Name_403,23.0,60000.0,2021-10-29,Finance,4350.0,"Street 46, City 19",8042564273.0,email_268@example.com,18,medium
1169,Name_789,38.0,60000.0,2021-04-05,Unknown,,"Street 70, City 25",3433913984.0,email_686@example.com,18,medium
1170,Name_5,32.0,70000.0,2022-12-22,IT,9989.0,"Street 65, City 12",4390827764.0,email_79@example.com,18,medium
1171,Name_466,69.0,60000.0,2020-03-05,IT,7185.0,"Street 64, City 3",1609181358.0,email_344@example.com,17,medium
1172,Name_604,25.0,70000.0,2020-08-12,Unknown,3426.0,"Street 52, City 12",8752793343.0,email_155@example.com,18,medium
1173,Name_682,51.0,70000.0,2019-01-15,Marketing,1915.0,,,,3,medium
1174,Name_829,57.0,60000.0,2019-06-13,IT,3092.0,"Street 96, City 10",8906803243.0,email_334@example.com,18,medium
1175,Name_534,18.0,60000.0,2021-07-26,Marketing,5061.0,"Street 66, City 47",6113339391.0,email_327@example.com,18,medium
1176,Name_405,49.0,60000.0,2020-10-27,Unknown,6882.0,"Street 38, City 25",1487107109.0,email_182@example.com,18,medium
1177,Name_838,48.0,60000.0,2025-04-01,HR,9213.0,,,,3,medium
1178,Name_513,66.0,70000.0,2023-11-20,Unknown,3846.0,"Street 81, City 12",7558907635.0,email_764@example.com,18,medium
1179,Name_645,68.0,60000.0,2016-05-01,HR,8940.0,"Street 76, City 36",2513863474.0,email_870@example.com,18,medium
1180,Name_233,22.0,60000.0,2025-05-24,Unknown,9990.0,"Street 23, City 6",1679053438.0,email_505@example.com,17,medium
1181,Name_524,47.0,70000.0,2018-04-12,Marketing,9344.0,"Street 16, City 33",9488763948.0,email_70@example.com,18,medium
1182,Name_346,39.0,60000.0,2023-10-08,Marketing,3841.0,"Street 81, City 43",5782063097.0,email_859@example.com,18,medium
1183,Name_46,37.0,60000.0,2021-02-25,Unknown,,"Street 81, City 6",4684541040.0,email_405@example.com,17,medium
1184,Name_546,33.0,60000.0,2020-07-17,HR,3138.0,"Street 88, City 25",6920503265.0,email_548@example.com,18,medium
1185,Name_945,24.0,70000.0,2025-03-18,Unknown,8340.0,"Street 54, City 34",7207893779.0,email_286@example.com,18,medium
1186,Name_78,24.0,70000.0,2019-10-27,HR,7865.0,"Street 44, City 40",9925326157.0,email_784@example.com,18,medium
1187,Name_730,67.0,50000.0,2016-08-18,Marketing,,"Street 25, City 3",9926252313.0,email_953@example.com,17,low
1188,Name_813,67.0,50000.0,2020-04-07,Finance,2115.0,"Street 18, City 47",6402914481.0,email_943@example.com,18,low
1189,Name_923,19.0,60000.0,2022-09-19,IT,,"Street 29, City 9",7828821021.0,email_180@example.com,17,medium
1190,Name_73,64.0,60000.0,2016-05-05,Marketing,2387.0,"Street 100, City 20",9909265540.0,email_323@example.com,19,medium
1191,Name_794,31.0,70000.0,2019-05-24,Unknown,2586.0,"Street 65, City 6",2680005689.0,email_305@example.com,17,medium
1192,Name_249,48.0,50000.0,2024-04-29,Unknown,9727.0,"Street 82, City 26",9048885044.0,email_170@example.com,18,low
1193,Name_47,67.0,50000.0,2023-03-11,HR,9449.0,"Street 44, City 20",4483551506.0,email_35@example.com,18,low
1194,Name_121,78.0,60000.0,2025-09-10,IT,8649.0,"Street 44, City 15",2118396387.0,email_670@example.com,18,medium
1195,Name_214,58.0,60000.0,2024-05-13,Marketing,5454.0,"Street 78, City 33",9058325481.0,email_178@example.com,18,medium
1196,Name_239,31.0,60000.0,2022-10-23,IT,1355.0,"Street 73, City 4",8843817489.0,email_897@example.com,17,medium
1197,Name_56,22.0,70000.0,2016-01-04,IT,6792.0,"Street 52, City 34",5978498793.0,email_398@example.com,18,medium
1198,Name_350,28.0,70000.0,2018-06-29,Marketing,4641.0,"Street 94, City 36",5512870947.0,email_812@example.com,18,medium
1199,Name_107,57.0,60000.0,2025-10-10,HR,4454.0,"Street 5, City 49",4222409645.0,email_480@example.com,17,medium
1200,Name_831,22.0,50000.0,2019-04-28,HR,,"Street 12, City 35",1358242382.0,email_776@example.com,18,low
1201,Name_48,46.0,70000.0,2021-06-16,HR,8139.0,"Street 17, City 23",8557907813.0,email_863@example.com,18,medium
1202,Name_573,28.0,70000.0,2021-02-22,Finance,6764.0,,,,3,medium
1203,Name_337,22.0,50000.0,2016-01-14,IT,6711.0,"Street 56, City 26",7016768534.0,email_146@example.com,18,low
1204,Name_26,66.0,60000.0,2016-12-27,Finance,2259.0,,,,3,medium
1205,Name_804,71.0,70000.0,2025-05-21,HR,7037.0,"Street 79, City 44",5474060360.0,email_28@example.com,18,medium
1206,Name_257,48.0,60000.0,2024-03-20,Marketing,5589.0,"Street 63, City 10",6350695491.0,email_485@example.com,18,medium
1207,Name_8,53.0,50000.0,2022-11-12,IT,,"Street 5, City 49",9115735613.0,email_446@example.com,17,low
1208,Name_625,32.0,60000.0,2021-07-08,Marketing,3356.0,"Street 91, City 42",5482475785.0,email_827@example.com,18,medium
1209,Name_867,36.0,50000.0,,Unknown,4544.0,"Street 100, City 50",1881392590.0,email_996@example.com,19,low
1210,Name_253,39.0,70000.0,2023-01-01,IT,5867.0,"Street 90, City 15",1955075773.0,email_39@example.com,18,medium
1211,Name_692,51.0,60000.0,2023-04-11,Marketing,6497.0,"Street 87, City 48",2335837757.0,email_356@example.com,18,medium
1212,Name_719,73.0,70000.0,2016-08-22,HR,4333.0,"Street 5, City 22",6904029723.0,email_681@example.com,17,medium
1213,Name_303,34.0,60000.0,2022-09-14,Finance,2257.0,"Street 1, City 39",5054933505.0,email_806@example.com,17,medium
1214,Name_639,29.0,60000.0,2018-10-10,Marketing,4863.0,"Street 82, City 19",2056993648.0,email_161@example.com,18,medium
1215,Name_56,42.0,60000.0,2018-02-19,Unknown,,,,,3,medium
1216,Name_726,73.0,50000.0,2024-11-26,HR,3701.0,"Street 9, City 43",5872390198.0,email_190@example.com,17,low
1217,Name_526,34.0,60000.0,2020-07-06,Unknown,8736.0,"Street 66, City 50",8934884297.0,email_162@example.com,18,medium
1218,Name_474,27.0,50000.0,,Finance,1908.0,,,,3,low
1219,Name_28,45.0,60000.0,2020-11-07,Unknown,5814.0,"Street 43, City 26",5008876999.0,email_553@example.com,18,medium
1220,Name_983,74.0,60000.0,2025-09-13,Marketing,6809.0,"Street 3, City 43",7326661381.0,email_551@example.com,17,medium
1221,Name_78,35.0,60000.0,2017-11-15,Marketing,4909.0,"Street 5, City 1",9348493858.0,email_944@example.com,16,medium
1222,Name_216,68.0,60000.0,2017-08-24,HR,2523.0,"Street 22, City 29",9301761504.0,email_161@example.com,18,medium
1223,Name_386,35.0,70000.0,2019-11-20,Finance,,"Street 15, City 22",4414673897.0,email_715@example.com,18,medium
1224,Name_365,62.0,70000.0,2023-10-28,Finance,9661.0,"Street 35, City 22",8477972709.0,email_273@example.com,18,medium
1225,Name_666,49.0,70000.0,2016-04-15,IT,4452.0,"Street 83, City 33",2778143150.0,email_760@example.com,18,medium
1226,Name_526,31.0,50000.0,2016-12-14,IT,1573.0,"Street 3, City 36",8207063124.0,email_750@example.com,17,low
1227,Name_699,73.0,70000.0,2019-04-19,Marketing,9044.0,"Street 17, City 33",8271896345.0,email_711@example.com,18,medium
1228,Name_312,33.0,50000.0,,Unknown,8934.0,"Street 15, City 27",7245202793.0,email_410@example.com,18,low
1229,Name_883,67.0,70000.0,2019-10-12,Unknown,,"Street 46, City 17",4040720783.0,email_603@example.com,18,medium
1230,Name_7,75.0,60000.0,,HR,7336.0,"Street 34, City 9",3152424477.0,email_120@example.com,17,medium
1231,Name_3,35.0,60000.0,2019-03-21,Finance,5656.0,"Street 16, City 44",8253357303.0,email_607@example.com,18,medium
